station_id,station_name,datetime,current_available_bikes,district,hour,rental_lag_1h,rental_lag_2h,rental_lag_24h,rental_lag_168h,rental_rolling_mean_3h,rental_rolling_mean_24h,rental_rolling_std_24h,rental_rolling_mean_7d_same_hour,available_bikes_lag_1h,available_bikes_change_1h
2302,교보타워 버스정류장(신논현역 3번출구 후면),2025-12-31 07:00:00,9.0,미상,7,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.0215078369104975,0.0,10.0,-1.0
2334,삼호아파트 2동 ( 간선도로),2025-12-31 07:00:00,0.0,미상,7,1.0,0.0,0.0,1.0,0.6666666666666666,0.0833333333333333,0.2823298512866399,0.1428571428571428,1.0,-1.0
2301,현대고등학교 건너편,2025-12-31 07:00:00,4.0,미상,7,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.3806934938134346,0.0,4.0,0.0
2325,대치삼성아파트 앞 교차로,2025-12-31 07:00:00,22.0,미상,7,1.0,0.0,1.0,0.0,0.3333333333333333,0.8333333333333334,1.0072203103706725,0.2857142857142857,23.0,-1.0
2733,마곡13단지 정문 앞,2025-12-31 07:00:00,54.0,미상,7,16.0,3.0,37.0,9.0,6.333333333333333,5.625,8.036939175105626,14.285714285714286,66.0,-12.0
2203,청계산입구역 2번출구,2025-12-31 07:00:00,0.0,미상,7,0.0,0.0,2.0,0.0,0.0,0.5,0.780189497605494,0.2857142857142857,0.0,0.0
1006,롯데캐슬 115동앞,2025-12-31 07:00:00,0.0,미상,7,0.0,0.0,0.0,0.0,0.0,0.125,0.4484272031464407,0.1428571428571428,0.0,0.0
1078,둔촌사거리,2025-12-31 07:00:00,23.0,미상,7,0.0,0.0,5.0,3.0,0.0,3.0,2.321918247446716,2.7142857142857144,23.0,0.0
1132,등촌역 7번출구,2025-12-31 07:00:00,22.0,미상,7,2.0,0.0,3.0,2.0,0.6666666666666666,2.0,2.377430106868234,2.0,22.0,0.0
1044,굽은다리역,2025-12-31 07:00:00,33.0,미상,7,0.0,1.0,0.0,2.0,0.3333333333333333,2.6666666666666665,1.785610763044854,1.2857142857142858,29.0,4.0
1113,서남환경공원 버스정류장,2025-12-31 07:00:00,7.0,미상,7,5.0,1.0,9.0,3.0,2.333333333333333,2.708333333333333,2.7894080198940543,4.0,12.0,-5.0
1074,대명초교입구 사거리,2025-12-31 07:00:00,1.0,미상,7,2.0,3.0,2.0,1.0,2.333333333333333,0.6666666666666666,1.0494995356656074,1.0,2.0,-1.0
1136,등촌2파출소,2025-12-31 07:00:00,1.0,미상,7,0.0,0.0,2.0,1.0,0.0,0.2083333333333333,0.5089773777040536,1.1428571428571428,1.0,0.0
1086,래미안 솔베뉴(구천면로),2025-12-31 07:00:00,1.0,미상,7,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.5646597025732797,0.5714285714285714,1.0,0.0
1126,우장산역 1번출구옆(우장산아이파크105동앞),2025-12-31 07:00:00,0.0,미상,7,0.0,1.0,0.0,1.0,0.3333333333333333,0.5833333333333334,0.6538625481583166,0.4285714285714285,0.0,0.0
1059,래미안 강동팰리스(102동),2025-12-31 07:00:00,0.0,미상,7,0.0,0.0,1.0,9.0,0.0,0.875,0.9469631093314692,2.4285714285714284,0.0,0.0
1060,천일초교 사거리,2025-12-31 07:00:00,1.0,미상,7,0.0,1.0,2.0,0.0,0.6666666666666666,0.6666666666666666,0.8164965809277264,0.4285714285714285,1.0,0.0
1102,방화사거리 마을버스 버스정류장,2025-12-31 07:00:00,18.0,미상,7,0.0,0.0,3.0,3.0,0.0,1.4583333333333333,1.7440374613713885,1.7142857142857142,15.0,3.0
1041,묘곡초등학교,2025-12-31 07:00:00,5.0,미상,7,0.0,0.0,1.0,0.0,0.0,0.4166666666666667,0.5835920751217634,0.1428571428571428,5.0,0.0
1068,명일파출소,2025-12-31 07:00:00,3.0,미상,7,0.0,0.0,0.0,0.0,0.0,0.375,0.4945353550468168,0.0,3.0,0.0
1079,강일동입구교차로,2025-12-31 07:00:00,21.0,미상,7,0.0,0.0,1.0,1.0,0.0,1.0,1.1795356492391724,0.5714285714285714,22.0,-1.0
1105,방화근린공원,2025-12-31 07:00:00,2.0,미상,7,0.0,0.0,1.0,0.0,0.3333333333333333,0.2083333333333333,0.4148511169990534,0.1428571428571428,2.0,0.0
1119,염창동 한마음아파트 앞,2025-12-31 07:00:00,1.0,미상,7,1.0,0.0,4.0,2.0,0.3333333333333333,0.7916666666666666,1.178767472245133,1.4285714285714286,2.0,-1.0
1090,상일동역 2번출구 앞,2025-12-31 07:00:00,4.0,미상,7,0.0,0.0,2.0,2.0,0.0,1.8333333333333333,1.578845661611158,1.0,3.0,1.0
1070,(시립)고덕평생학습관,2025-12-31 07:00:00,2.0,미상,7,0.0,1.0,1.0,0.0,0.3333333333333333,1.2083333333333333,1.1787674722451411,0.1428571428571428,2.0,0.0
1051,"강일중,선사고 버스정류장(신암중학교 방면)",2025-12-31 07:00:00,6.0,미상,7,1.0,0.0,0.0,1.0,0.6666666666666666,0.75,0.7372097807744808,0.1428571428571428,7.0,-1.0
1050,둔촌역 3번 출입구,2025-12-31 07:00:00,27.0,미상,7,1.0,1.0,3.0,2.0,1.0,3.9583333333333335,3.700518960863478,1.1428571428571428,24.0,3.0
1121,가양레포츠센터 앞,2025-12-31 07:00:00,6.0,미상,7,0.0,2.0,0.0,1.0,0.6666666666666666,1.0833333333333333,1.1000658741803924,0.2857142857142857,5.0,1.0
1129,화곡역 1번 출구 앞,2025-12-31 07:00:00,2.0,미상,7,0.0,0.0,1.0,1.0,0.0,0.8333333333333334,1.2038585308576963,0.4285714285714285,0.0,2.0
1127,화곡역 버스정류장,2025-12-31 07:00:00,1.0,미상,7,0.0,0.0,1.0,1.0,0.0,0.875,0.8998792189486591,0.7142857142857143,1.0,0.0
1066,생태공원앞 교차로(조명탑),2025-12-31 07:00:00,3.0,미상,7,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.2823298512866399,0.0,3.0,0.0
745,강서초등학교,2025-12-31 07:00:00,8.0,미상,7,2.0,0.0,3.0,3.0,0.6666666666666666,0.5,0.8340576562282972,1.2857142857142858,9.0,-1.0
786,목동아파트 8단지 상가동 앞,2025-12-31 07:00:00,16.0,미상,7,2.0,1.0,4.0,3.0,1.0,1.7083333333333333,1.5457984194658967,2.142857142857143,18.0,-2.0
791,현대하이페리온,2025-12-31 07:00:00,22.0,미상,7,1.0,1.0,2.0,0.0,0.6666666666666666,2.333333333333333,1.8804871400937264,0.2857142857142857,23.0,-1.0
1036,고덕동 주양쇼핑,2025-12-31 07:00:00,1.0,미상,7,0.0,0.0,1.0,2.0,0.0,0.4583333333333333,0.6580053301400821,0.7142857142857143,0.0,1.0
747,목동3단지 상가,2025-12-31 07:00:00,2.0,미상,7,1.0,0.0,0.0,3.0,0.3333333333333333,2.0,2.321918247446724,0.8571428571428571,3.0,-1.0
1112,마곡엠밸리4단지 정문,2025-12-31 07:00:00,3.0,미상,7,0.0,2.0,1.0,2.0,0.6666666666666666,4.875,3.8596294032503753,1.4285714285714286,3.0,0.0
385,종각역 5번출구,2025-12-31 07:00:00,,미상,7,0.0,0.0,1.0,0.0,0.0,1.0833333333333333,1.4719601443879715,0.2857142857142857,,
1073,SSTS 몰 앞,2025-12-31 07:00:00,26.0,미상,7,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.8297022339981066,0.2857142857142857,25.0,1.0
1072,고덕역 5번출구,2025-12-31 07:00:00,0.0,미상,7,0.0,0.0,0.0,0.0,0.0,1.0,1.1420804814402794,0.0,0.0,0.0
1049,강일리버파크 10단지,2025-12-31 07:00:00,26.0,미상,7,0.0,0.0,1.0,1.0,0.0,0.2916666666666667,0.6240935455708468,0.8571428571428571,26.0,0.0
1110,공항중학교앞,2025-12-31 07:00:00,12.0,미상,7,1.0,0.0,1.0,3.0,0.3333333333333333,1.2916666666666667,1.4589801878044084,1.0,13.0,-1.0
1061,천호초교 입구 사거리(일주빌딩),2025-12-31 07:00:00,2.0,미상,7,0.0,2.0,1.0,0.0,0.6666666666666666,0.7083333333333334,0.9990937922923464,0.5714285714285714,2.0,0.0
1063,강동롯데캐슬퍼스트 아파트(관리동),2025-12-31 07:00:00,0.0,미상,7,1.0,0.0,1.0,0.0,0.3333333333333333,0.375,0.5757792451369125,1.0,1.0,-1.0
1064,중앙보훈병원역 1번출구,2025-12-31 07:00:00,1.0,미상,7,0.0,0.0,2.0,2.0,0.0,0.5,0.7223151185146154,0.7142857142857143,1.0,0.0
1118,증미역 3번출구뒤(등촌두산위브센티움오피스텔),2025-12-31 07:00:00,14.0,미상,7,2.0,0.0,5.0,4.0,0.6666666666666666,3.0,2.5194892512087663,2.142857142857143,15.0,-1.0
1088,풍납사거리(강동),2025-12-31 07:00:00,4.0,미상,7,1.0,0.0,0.0,1.0,0.6666666666666666,1.2916666666666667,1.4884823513044805,0.4285714285714285,4.0,0.0
1057,능골근린공원,2025-12-31 07:00:00,8.0,미상,7,1.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.7801894976054942,0.0,8.0,0.0
1101,상사마을 버스정류장(아라대교방면),2025-12-31 07:00:00,3.0,미상,7,0.0,1.0,1.0,1.0,0.3333333333333333,0.2083333333333333,0.4148511169990534,0.4285714285714285,3.0,0.0
1039,고덕초등학교,2025-12-31 07:00:00,12.0,미상,7,0.0,0.0,0.0,0.0,0.0,0.2083333333333333,0.5089773777040516,0.7142857142857143,12.0,0.0
1065,보훈병원 후문옆(더 원커피),2025-12-31 07:00:00,0.0,미상,7,0.0,0.0,2.0,1.0,0.0,0.625,1.0555237727226243,0.7142857142857143,0.0,0.0
1135,강서구의회,2025-12-31 07:00:00,0.0,미상,7,2.0,1.0,10.0,6.0,1.0,1.6666666666666667,2.2198054491067585,4.571428571428571,2.0,-2.0
1037,강일리버파크 6단지,2025-12-31 07:00:00,5.0,미상,7,0.0,0.0,0.0,0.0,0.0,0.2916666666666667,0.7506036218280919,0.0,5.0,0.0
1067,한영중고앞사거리,2025-12-31 07:00:00,4.0,미상,7,0.0,0.0,0.0,0.0,0.3333333333333333,0.2916666666666667,0.4643056214875366,0.0,4.0,0.0
372,약수역 3번출구 뒤,2025-12-31 07:00:00,4.0,미상,7,1.0,0.0,0.0,1.0,0.3333333333333333,0.375,0.4945353550468438,0.1428571428571428,6.0,-2.0
394,경희궁 자이 3단지,2025-12-31 07:00:00,19.0,미상,7,0.0,0.0,0.0,3.0,0.0,0.5833333333333334,0.717281502356769,1.0,18.0,1.0
433,을지로입구역 2번출구,2025-12-31 07:00:00,,미상,7,0.0,0.0,3.0,2.0,0.0,1.5416666666666667,2.1463653132612515,1.5714285714285714,,
403,부엉이공원 앞,2025-12-31 07:00:00,15.0,미상,7,0.0,1.0,2.0,1.0,0.3333333333333333,1.375,1.6632210760527557,1.4285714285714286,15.0,0.0
424,롯데하이마트 (상암월드컵점),2025-12-31 07:00:00,9.0,미상,7,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.5646597025732799,0.1428571428571428,9.0,0.0
428,명보사거리,2025-12-31 07:00:00,12.0,미상,7,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.8297022339981069,0.0,12.0,0.0
374,신당동주민센터앞,2025-12-31 07:00:00,15.0,미상,7,0.0,0.0,0.0,1.0,0.0,1.0833333333333333,1.380506103372699,0.2857142857142857,16.0,-1.0
408,LG CNS앞,2025-12-31 07:00:00,17.0,미상,7,0.0,0.0,0.0,1.0,0.0,0.875,1.0759222535351678,0.2857142857142857,16.0,1.0
393,동대문역 8번 출구,2025-12-31 07:00:00,4.0,미상,7,0.0,0.0,0.0,0.0,0.0,2.5,2.828427124746191,0.0,4.0,0.0
395,경희궁 자이 2단지,2025-12-31 07:00:00,16.0,미상,7,1.0,0.0,2.0,1.0,0.3333333333333333,0.875,1.190998850070634,1.2857142857142858,17.0,-1.0
416,상암월드컵파크 1단지 교차로,2025-12-31 07:00:00,5.0,미상,7,2.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.8164965809277257,1.0,7.0,-2.0
367,독립문역 3-1번출구,2025-12-31 07:00:00,34.0,미상,7,0.0,0.0,7.0,7.0,0.0,1.375,2.886437551572949,3.571428571428572,34.0,0.0
1175,대한항공 인력개발센터,2025-12-31 07:00:00,3.0,미상,7,2.0,1.0,3.0,1.0,1.0,1.625,1.9067956275430809,1.4285714285714286,5.0,-2.0
1158,가양역 8번출구,2025-12-31 07:00:00,17.0,미상,7,3.0,0.0,3.0,1.0,1.0,4.083333333333333,3.4755877409335563,1.0,19.0,-2.0
1201,가락시장역 3번 출구,2025-12-31 07:00:00,36.0,미상,7,0.0,0.0,1.0,0.0,0.0,1.75,1.539339214530472,0.5714285714285714,36.0,0.0
464,삼청동 골목,2025-12-31 07:00:00,15.0,미상,7,0.0,1.0,2.0,2.0,0.3333333333333333,0.875,1.1909988500706328,1.4285714285714286,14.0,1.0
493,홍대입구역 6번출구,2025-12-31 07:00:00,8.0,미상,7,1.0,0.0,0.0,1.0,0.3333333333333333,1.125,1.6762406177800642,0.1428571428571428,8.0,0.0
522,금호역 1번출구 앞,2025-12-31 07:00:00,2.0,미상,7,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4815434123430768,0.0,2.0,0.0
515,광양중학교 앞,2025-12-31 07:00:00,1.0,미상,7,0.0,0.0,0.0,2.0,0.0,0.0416666666666666,0.2041241452319312,0.4285714285714285,1.0,0.0
455,종로6가역 버스정류장(동대문 방향),2025-12-31 07:00:00,7.0,미상,7,0.0,1.0,1.0,1.0,0.3333333333333333,1.75,1.4817733206914856,0.2857142857142857,7.0,0.0
506,금호 어울림 아파트 앞,2025-12-31 07:00:00,7.0,미상,7,0.0,0.0,0.0,0.0,0.0,1.0,1.6151457061744916,0.0,7.0,0.0
477,앰배서더 호텔 주변,2025-12-31 07:00:00,1.0,미상,7,0.0,0.0,0.0,0.0,0.0,0.2083333333333333,0.5089773777040515,0.0,1.0,0.0
979,원풍빌라앞,2025-12-31 07:00:00,12.0,미상,7,2.0,0.0,1.0,2.0,0.6666666666666666,0.6666666666666666,0.7613869876268812,1.1428571428571428,13.0,-1.0
958,본 서부병원 버스정류장(은평 세무서 방면),2025-12-31 07:00:00,10.0,미상,7,1.0,1.0,1.0,2.0,1.0,0.9583333333333334,1.0417028979206264,0.5714285714285714,11.0,-1.0
1016,해뜨는 주유소옆 리엔파크 109동앞,2025-12-31 07:00:00,5.0,미상,7,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.9168313422570856,0.2857142857142857,5.0,0.0
971,역촌 센트레빌 아파트,2025-12-31 07:00:00,23.0,미상,7,0.0,0.0,1.0,3.0,0.0,0.375,0.6468989572333294,1.4285714285714286,23.0,0.0
1021,강일동 리슈빌 빌딩앞,2025-12-31 07:00:00,29.0,미상,7,1.0,0.0,2.0,1.0,0.3333333333333333,1.5,1.865009616480629,1.1428571428571428,30.0,-1.0
965,서울특별시 은평병원,2025-12-31 07:00:00,0.0,미상,7,0.0,0.0,1.0,0.0,0.0,0.1666666666666666,0.3806934938134417,0.5714285714285714,0.0,0.0
949,연신내역 1번 출구,2025-12-31 07:00:00,14.0,미상,7,1.0,0.0,0.0,1.0,0.3333333333333333,1.1666666666666667,1.4939491483885965,0.2857142857142857,12.0,2.0
985,은평세무서 버스정류장(은평구청 방면),2025-12-31 07:00:00,2.0,미상,7,1.0,0.0,1.0,3.0,0.3333333333333333,1.0,1.2510864843424494,0.8571428571428571,3.0,-1.0
953,서울연신초등학교,2025-12-31 07:00:00,2.0,미상,7,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.2823298512866399,0.0,2.0,0.0
1019,다성이즈빌아파트(호원대 대각선 맞은편),2025-12-31 07:00:00,21.0,미상,7,4.0,1.0,5.0,8.0,2.0,4.166666666666667,4.975301316343121,4.0,24.0,-3.0
1004,삼성광나루아파트 버스정류장,2025-12-31 07:00:00,14.0,미상,7,0.0,1.0,0.0,1.0,0.3333333333333333,0.9583333333333334,1.4884823513044794,0.4285714285714285,14.0,0.0
969,은평 지웰테라스,2025-12-31 07:00:00,1.0,미상,7,0.0,1.0,0.0,0.0,0.3333333333333333,0.0833333333333333,0.2823298512866399,0.0,1.0,0.0
991,흥국사 정류장,2025-12-31 07:00:00,10.0,미상,7,0.0,0.0,0.0,0.0,0.0,0.125,0.3378319623460881,0.0,10.0,0.0
1003,해공도서관앞,2025-12-31 07:00:00,3.0,미상,7,0.0,0.0,0.0,3.0,0.0,0.5416666666666666,0.8836272412331063,1.0,3.0,0.0
1015,샛마을 근린공원,2025-12-31 07:00:00,3.0,미상,7,0.0,0.0,0.0,0.0,0.0,0.4583333333333333,0.8329709356935238,0.0,3.0,0.0
959,구파발10단지 인근,2025-12-31 07:00:00,23.0,미상,7,0.0,0.0,0.0,0.0,0.0,0.375,0.7696696072652383,0.0,23.0,0.0
1024,강동구청 앞,2025-12-31 07:00:00,41.0,미상,7,0.0,1.0,2.0,3.0,0.3333333333333333,3.083333333333333,2.483277404291924,1.7142857142857142,41.0,0.0
994,북한산생태공원입구(교통섬),2025-12-31 07:00:00,0.0,미상,7,0.0,0.0,0.0,1.0,0.0,0.0416666666666666,0.2041241452319315,0.2857142857142857,0.0,0.0
1013,강동구청역 1번 출입구,2025-12-31 07:00:00,12.0,미상,7,1.0,0.0,3.0,4.0,0.6666666666666666,2.4166666666666665,1.9763089590064549,2.142857142857143,13.0,-1.0
1033,고덕동 아남아파트,2025-12-31 07:00:00,11.0,미상,7,3.0,1.0,9.0,0.0,1.3333333333333333,2.083333333333333,3.46305553279014,2.142857142857143,14.0,-3.0
446,상명대입구,2025-12-31 07:00:00,14.0,미상,7,0.0,0.0,1.0,0.0,0.0,0.2916666666666667,0.6240935455708448,0.1428571428571428,15.0,-1.0
488,푸르메병원,2025-12-31 07:00:00,4.0,미상,7,0.0,0.0,4.0,3.0,0.0,1.875,1.541103500742245,1.8571428571428568,4.0,0.0
498,연남동주민센터 앞,2025-12-31 07:00:00,6.0,미상,7,1.0,1.0,2.0,0.0,0.6666666666666666,1.8333333333333333,1.8097962092016349,0.5714285714285714,6.0,0.0
521,왕십리역 11번 출구 앞,2025-12-31 07:00:00,27.0,미상,7,1.0,0.0,1.0,0.0,0.6666666666666666,1.2916666666666667,1.4589801878044135,0.4285714285714285,28.0,-1.0
1165,마곡중학교 후문,2025-12-31 07:00:00,21.0,미상,7,1.0,1.0,5.0,3.0,0.6666666666666666,1.6666666666666667,1.7610932046210157,2.571428571428572,22.0,-1.0
1208,풍납현대아파트쉼터,2025-12-31 07:00:00,4.0,미상,7,2.0,2.0,1.0,2.0,1.3333333333333333,2.4166666666666665,1.90916933147164,0.8571428571428571,6.0,-2.0
1139,용문사 버스정류장,2025-12-31 07:00:00,1.0,미상,7,0.0,0.0,1.0,2.0,0.0,0.5,0.97801929384366,1.2857142857142858,1.0,0.0
1214,오금역 7번 출구 인근,2025-12-31 07:00:00,1.0,미상,7,0.0,0.0,0.0,0.0,0.3333333333333333,0.8333333333333334,1.203858530857692,0.0,1.0,0.0
1141,곰달래 문화복지센터 A,2025-12-31 07:00:00,19.0,미상,7,1.0,2.0,1.0,0.0,1.0,1.125,1.329023832677997,0.5714285714285714,21.0,-2.0
542,강변역 4번출구 뒤,2025-12-31 07:00:00,8.0,미상,7,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,1.2038585308577272,0.0,8.0,0.0
613,신설동역 10번출구 앞,2025-12-31 07:00:00,16.0,미상,7,0.0,0.0,2.0,0.0,0.0,1.1666666666666667,1.129319405146555,1.0,16.0,0.0
543,구의공원(테크노마트 앞),2025-12-31 07:00:00,26.0,미상,7,0.0,0.0,0.0,1.0,0.0,2.2916666666666665,2.216129933929404,0.4285714285714285,23.0,3.0
556,달맞이공원,2025-12-31 07:00:00,3.0,미상,7,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.2823298512866399,0.0,3.0,0.0
574,아차산역4번출구,2025-12-31 07:00:00,12.0,미상,7,0.0,0.0,1.0,4.0,0.3333333333333333,1.375,1.6632210760527617,1.0,12.0,0.0
486,평창동주민센터 앞,2025-12-31 07:00:00,16.0,미상,7,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.2041241452319315,0.0,16.0,0.0
526,용답토속공원 앞,2025-12-31 07:00:00,5.0,미상,7,0.0,0.0,0.0,0.0,0.0,1.375,2.1831867414003066,0.0,4.0,1.0
524,래미안금호하이리버 아파트 102동 옆,2025-12-31 07:00:00,17.0,미상,7,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.7019641181630338,0.2857142857142857,17.0,0.0
1128,화곡역 6번출구,2025-12-31 07:00:00,1.0,미상,7,1.0,0.0,0.0,1.0,0.3333333333333333,1.2916666666666667,1.334465099374758,0.5714285714285714,2.0,-1.0
483,남산타운아파트 버스정류장,2025-12-31 07:00:00,6.0,미상,7,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.4815434123430771,0.2857142857142857,6.0,0.0
453,종로오가 지하쇼핑센터 14번출구,2025-12-31 07:00:00,26.0,미상,7,1.0,0.0,0.0,0.0,0.3333333333333333,1.25,1.2937979144666585,0.0,27.0,-1.0
480,약수역 6번 출구,2025-12-31 07:00:00,8.0,미상,7,0.0,1.0,0.0,1.0,0.3333333333333333,0.5416666666666666,0.6580053301400783,0.2857142857142857,7.0,1.0
458,광화문역 5번출구,2025-12-31 07:00:00,,미상,7,0.0,0.0,2.0,2.0,0.0,1.4166666666666667,1.9541854005467747,1.0,,
442,서울역 서부,2025-12-31 07:00:00,10.0,미상,7,0.0,0.0,1.0,0.0,0.0,0.2916666666666667,0.4643056214875363,0.2857142857142857,10.0,0.0
465,삼청공원 앞,2025-12-31 07:00:00,0.0,미상,7,0.0,0.0,0.0,0.0,0.0,0.125,0.4484272031464406,0.0,0.0,0.0
445,대한상공회의소,2025-12-31 07:00:00,19.0,미상,7,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.1293194051465594,0.2857142857142857,18.0,1.0
441,염천교사거리,2025-12-31 07:00:00,16.0,미상,7,0.0,0.0,1.0,1.0,0.0,0.625,1.468880082121129,0.7142857142857143,16.0,0.0
485,서울역5번출구,2025-12-31 07:00:00,13.0,미상,7,0.0,1.0,3.0,1.0,1.0,0.75,0.8968544062928738,0.8571428571428571,12.0,1.0
512,뚝섬역 1번 출구 옆,2025-12-31 07:00:00,18.0,미상,7,2.0,0.0,1.0,1.0,0.6666666666666666,2.083333333333333,1.9981875845847048,0.4285714285714285,18.0,0.0
452,동대문 종합시장 버스정류장,2025-12-31 07:00:00,5.0,미상,7,0.0,0.0,0.0,0.0,0.3333333333333333,0.5833333333333334,0.8805466023105062,0.0,4.0,1.0
469,회현역 1번출구,2025-12-31 07:00:00,7.0,미상,7,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5646597025732781,0.0,7.0,0.0
490,가온문화공원,2025-12-31 07:00:00,12.0,미상,7,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,1.880487140093752,0.2857142857142857,11.0,1.0
479,동대입구역 3번 출구,2025-12-31 07:00:00,0.0,미상,7,1.0,0.0,0.0,0.0,0.3333333333333333,0.375,0.8753881126826472,0.0,1.0,-1.0
495,염리초등학교 앞,2025-12-31 07:00:00,9.0,미상,7,0.0,0.0,0.0,0.0,0.0,1.0416666666666667,1.1220775245117838,0.1428571428571428,9.0,0.0
1038,강일 다솜 어린이 공원,2025-12-31 07:00:00,19.0,미상,7,1.0,0.0,0.0,0.0,0.3333333333333333,0.375,0.5757792451369139,0.0,20.0,-1.0
1058,고덕숲 아이파크 1,2025-12-31 07:00:00,0.0,미상,7,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.2823298512866399,0.0,0.0,0.0
1084,윤선생빌딩(JYP사옥),2025-12-31 07:00:00,14.0,미상,7,0.0,0.0,2.0,5.0,0.0,3.458333333333333,3.911845629863758,1.4285714285714286,14.0,0.0
750,연의근린공원 건너편,2025-12-31 07:00:00,13.0,미상,7,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.3806934938134413,0.5714285714285714,13.0,0.0
797,목동아파트 1422동 1434동 사잇길,2025-12-31 07:00:00,34.0,미상,7,1.0,3.0,5.0,9.0,1.3333333333333333,3.5416666666666665,3.120467727854234,3.2857142857142856,33.0,1.0
792,목동트라팰리스 웨스턴에비뉴,2025-12-31 07:00:00,16.0,미상,7,1.0,0.0,1.0,3.0,0.3333333333333333,4.708333333333333,4.629575684065703,1.0,17.0,-1.0
769,CBS방송국 앞,2025-12-31 07:00:00,47.0,미상,7,2.0,1.0,1.0,0.0,1.0,4.5,4.925532414391109,0.7142857142857143,48.0,-1.0
748,목동운동장,2025-12-31 07:00:00,45.0,미상,7,0.0,0.0,0.0,2.0,0.0,0.375,0.8242255917447333,0.4285714285714285,44.0,1.0
787,양천아파트 입구,2025-12-31 07:00:00,25.0,미상,7,4.0,0.0,16.0,18.0,1.3333333333333333,3.25,4.847679857416335,8.142857142857142,28.0,-3.0
755,목동1단지아파트 상가 앞,2025-12-31 07:00:00,16.0,미상,7,1.0,0.0,3.0,5.0,0.6666666666666666,3.0416666666666665,2.510485258248714,2.7142857142857144,16.0,0.0
754,목동1단지아파트 118동 앞,2025-12-31 07:00:00,21.0,미상,7,1.0,0.0,14.0,8.0,0.3333333333333333,2.2916666666666665,3.1825497935469698,5.0,22.0,-1.0
823,효창동주민센터 앞,2025-12-31 07:00:00,11.0,미상,7,0.0,0.0,1.0,1.0,0.0,0.2083333333333333,0.4148511169990538,0.4285714285714285,11.0,0.0
752,성원2차 아파트,2025-12-31 07:00:00,10.0,미상,7,2.0,0.0,4.0,1.0,0.6666666666666666,0.875,1.2618998788920763,1.1428571428571428,12.0,-2.0
810,이태원지하보도,2025-12-31 07:00:00,8.0,미상,7,0.0,1.0,0.0,0.0,0.3333333333333333,0.375,0.6468989572333259,0.0,8.0,0.0
779,신정1동 주민센터 앞,2025-12-31 07:00:00,15.0,미상,7,0.0,1.0,7.0,7.0,0.3333333333333333,3.458333333333333,2.7816036454857715,4.142857142857143,15.0,0.0
756,목동주차장,2025-12-31 07:00:00,26.0,미상,7,1.0,0.0,0.0,0.0,0.3333333333333333,0.9583333333333334,0.999093792292323,0.1428571428571428,26.0,0.0
1172,가양3동 주민센터,2025-12-31 07:00:00,20.0,미상,7,1.0,0.0,1.0,1.0,0.3333333333333333,1.5416666666666667,1.768791448533651,0.8571428571428571,20.0,0.0
1218,방이역 4번출구,2025-12-31 07:00:00,19.0,미상,7,1.0,0.0,4.0,2.0,0.3333333333333333,2.1666666666666665,1.8097962092016104,1.0,20.0,-1.0
1183,강서대학교,2025-12-31 07:00:00,2.0,미상,7,0.0,1.0,4.0,3.0,0.3333333333333333,0.5,0.8846517369293824,1.7142857142857142,2.0,0.0
1153,"발산역 1번, 9번 인근 대여소",2025-12-31 07:00:00,8.0,미상,7,4.0,0.0,17.0,6.0,1.6666666666666667,7.875,5.885224682645247,6.0,3.0,5.0
1212,송파역 2번 출구앞,2025-12-31 07:00:00,37.0,미상,7,0.0,0.0,2.0,5.0,0.0,1.25,1.847442415411338,1.4285714285714286,34.0,3.0
1217,송파파인타운 7단지,2025-12-31 07:00:00,5.0,미상,7,3.0,0.0,0.0,0.0,1.0,0.625,0.8753881126826548,0.1428571428571428,8.0,-3.0
1162,공항초등학교건너편,2025-12-31 07:00:00,27.0,미상,7,4.0,1.0,21.0,4.0,1.6666666666666667,2.708333333333333,4.496173896786567,7.714285714285714,32.0,-5.0
1145,곰달래 문화복지센터 B,2025-12-31 07:00:00,22.0,미상,7,0.0,0.0,1.0,1.0,1.0,1.0416666666666667,1.0417028979206255,0.5714285714285714,20.0,2.0
